survived,pclass,age,sibsp,parch,fare,adult_male,alone,sex_male,embarked_Q,embarked_S,class_Second,class_Third,who_man,who_woman,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,embark_town_Queenstown,embark_town_Southampton,alive_yes
1.0,0.5,,0.0,0.0,0.06441171028315387,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
0.0,1.0,0.610454888162855,0.0,0.0,0.0,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,,0.0,0.0,0.014102260811993537,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1.0,0.0,0.610454888162855,0.125,0.0,0.11111839809247648,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1.0,0.5,0.2963056044232219,0.25,0.16666666666666666,0.05270049023167135,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
0.0,1.0,,0.0,0.0,0.015411575213749284,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,0.0,,0.0,0.0,0.08275928836380983,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.5476250314149284,0.0,0.0,0.015712553569072387,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,0.0,0.43453128926866047,0.0,0.0,0.051822148727810165,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.0,1.0,0.4470972606182458,0.125,0.0,0.030351578633425542,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.37170143252073384,0.0,0.0,0.015411575213749284,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,0.0,0.33400351847197784,0.0,0.0,0.05953203526170282,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True
1.0,0.5,0.2711736617240513,0.125,0.3333333333333333,0.08115719346076702,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1.0,0.0,0.4973611460165871,0.0,0.0,0.2995388511917728,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True
0.0,1.0,0.4847951746670017,0.125,0.8333333333333334,0.06104473451835265,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0.0,1.0,,0.0,0.0,0.013760683560491965,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,1.0,,0.125,0.0,0.030253985132996517,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True
0.0,1.0,,0.0,0.0,0.015126992566498259,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0.0,1.0,0.43453128926866047,0.0,0.0,0.015712553569072387,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,0.5,0.2963056044232219,0.125,0.3333333333333333,0.12687155055772734,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
0.0,1.0,0.42196531791907516,0.125,0.16666666666666666,0.028106928123558056,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.32143754712239253,0.125,0.0,0.031425107138144774,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
1.0,0.5,0.04498617743151546,0.25,0.16666666666666666,0.0761229303346364,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True
0.0,0.5,0.32143754712239253,0.0,0.0,0.020494635090094415,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.33400351847197784,0.125,0.0,0.028212719478023115,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1.0,0.0,0.5224930887157577,0.125,0.0,0.10257896680493714,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True
1.0,1.0,0.24604171902488062,0.125,0.16666666666666666,0.030725752114070404,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
0.0,1.0,0.2586076903744659,0.0,0.0,0.015330377421392339,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.2586076903744659,0.0,0.0,0.031425107138144774,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,0.0,0.7612465443578789,0.0,0.0,0.06308600017332605,True,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
0.0,0.5,0.7109826589595376,0.0,0.0,0.024105594605968193,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False
1.0,0.0,0.2586076903744659,0.0,0.0,0.15216446768991498,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True
0.0,1.0,0.32143754712239253,0.0,0.0,0.015411575213749284,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,,0.0,0.0,0.015094396337354966,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
1.0,0.0,1.0,0.0,0.0,0.05855610025741261,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True
0.0,1.0,0.6355868308620256,0.0,0.0,0.013768881414528002,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,0.0,0.39683337521990447,0.0,0.0,0.05953203526170282,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
0.0,0.0,,0.0,0.0,0.0,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.10781603417944208,0.375,0.3333333333333333,0.05445717323939373,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1.0,0.5,0.3465694898215632,0.0,0.0,0.025374310111545468,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
0.0,1.0,0.39683337521990447,0.0,0.0,0.015468569817999833,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,0.5,0.38426740387031916,0.125,0.16666666666666666,0.05123658772523604,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.5099271173661724,0.0,0.8333333333333334,0.07746484096553544,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0.0,1.0,,0.125,0.0,0.031425107138144774,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.24604171902488062,0.0,0.0,0.015330377421392339,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,0.0,0.2963056044232219,0.0,0.0,0.13526459159462315,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
0.0,1.0,0.01985423473234481,0.375,0.3333333333333333,0.05445717323939373,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1.0,1.0,,0.0,0.0,0.11027245763075773,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True
1.0,1.0,0.004146770545363157,0.25,0.16666666666666666,0.03758969818624431,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1.0,0.0,0.5978889168132696,0.125,0.0,0.1497654242623688,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0.0,1.0,0.23347574767529528,0.0,0.0,0.015411575213749284,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,0.0,0.6984166876099522,0.0,0.0,0.06929138530460492,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.0,1.0,,0.0,0.0,0.014736618564782174,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,1.0,0.2837396330736366,0.0,0.0,0.014736618564782174,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True
0.0,1.0,,0.0,0.0,0.015411575213749284,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,0.5,0.22090977632570996,0.0,0.16666666666666666,0.04489301019734967,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
0.0,1.0,0.2586076903744659,0.0,0.0,0.01646070534336126,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,1.0,,0.0,0.0,0.015281580671177828,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True
0.0,1.0,0.22090977632570996,0.0,0.0,0.013175122557917838,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0.0,0.5,0.2963056044232219,0.25,0.0,0.1434624456306609,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,,0.0,0.0,0.015411575213749284,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.39683337521990447,0.125,0.16666666666666666,0.030253985132996517,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0.0,0.5,0.2837396330736366,0.0,0.0,0.025374310111545468,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0.0,0.0,0.7235486303091229,0.0,0.3333333333333333,0.22109807522194713,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1.0,0.0,0.6230208595124404,0.25,0.0,0.2608674266467732,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True
0.0,1.0,0.4973611460165871,0.0,0.0,0.014102260811993537,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0.5853229454636844,0.0,0.0,0.04994347384455151,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
0.0,1.0,0.4470972606182458,0.0,0.0,0.014630827210317115,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,1.0,0.24604171902488062,0.125,0.0,0.015468569817999833,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True
0.0,0.5,0.39683337521990447,0.25,0.0,0.1434624456306609,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0.0,0.5,0.3088715757728072,0.0,0.0,0.025374310111545468,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,,0.0,0.0,0.015175789316712771,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.5350590600653431,0.0,0.0,0.015712553569072387,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,0.0,,0.125,0.0,0.10149724044618187,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True
1.0,0.5,0.4973611460165871,0.125,0.16666666666666666,0.0761229303346364,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
0.0,0.0,0.38426740387031916,0.125,0.0,0.10149724044618187,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
0.0,0.5,0.8743402865041467,0.0,0.0,0.020494635090094415,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
1.0,0.5,0.38426740387031916,0.0,0.0,0.025374310111545468,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True
0.0,0.5,,0.0,0.0,0.0,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.22090977632570996,0.0,0.0,0.015175789316712771,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.3025885900980146,0.0,0.0,0.015712553569072387,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,1.0,0.22090977632570996,0.0,0.0,0.019209719063445922,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True
0.0,1.0,0.5350590600653431,0.125,1.0,0.09154270340242172,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
1.0,0.0,0.4470972606182458,0.0,0.16666666666666666,1.0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
0.0,1.0,,0.0,0.0,0.01588334219482317,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
1.0,0.0,0.33400351847197784,0.0,0.0,0.1497654242623688,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0.0,1.0,0.24604171902488062,0.0,0.0,0.01800600082915438,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.17064589092736868,0.625,0.3333333333333333,0.09154270340242172,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0.0,0.5,0.7486805730082935,0.125,0.16666666666666666,0.0761229303346364,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0.0,0.5,0.3088715757728072,0.125,0.3333333333333333,0.08115719346076702,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0.0,1.0,0.17064589092736868,0.5,0.16666666666666666,0.07746484096553544,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.23347574767529528,0.0,0.0,0.019852079483269742,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.22090977632570996,0.0,0.0,0.015216388212891242,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,0.0,0.18321186227695402,0.0,0.16666666666666666,0.41250332793836464,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True
1.0,0.0,0.38426740387031916,0.125,0.0,0.11125659048908397,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True
1.0,1.0,0.04498617743151546,0.0,0.16666666666666666,0.026187654344120927,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1.0,1.0,,0.0,0.0,0.11027245763075773,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True
0.0,1.0,0.3088715757728072,0.0,0.0,0.014102260811993537,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0.7486805730082935,0.0,0.0,0.051822148727810165,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0.0,0.5,0.648152802211611,0.0,0.0,0.026350245115835676,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.5476250314149284,0.0,0.0,0.015712553569072387,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,1.0,,0.0,0.0,0.015094396337354966,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True
0.0,0.0,0.610454888162855,0.125,0.16666666666666666,0.21642978772242535,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0.0,1.0,0.5224930887157577,0.0,0.0,0.014931805565640218,True,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False
1.0,0.0,0.22090977632570996,0.125,0.0,0.4440992237022602,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1.0,0.0,0.43453128926866047,0.0,0.0,0.05130978285055781,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True
0.0,1.0,0.22090977632570996,0.0,0.16666666666666666,0.028212719478023115,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0.0,1.0,0.3088715757728072,0.0,0.0,0.01511079204542704,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0.0,1.0,0.32143754712239253,0.125,0.0,0.015330377421392339,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,0.5,0.4847951746670017,0.0,0.0,0.050748620223090936,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
1.0,0.5,0.5601910027645137,0.0,0.0,0.026350245115835676,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
1.0,0.0,0.5224930887157577,0.0,0.0,0.05130978285055781,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True
1.0,0.0,0.2711736617240513,0.0,0.0,0.29580589980036276,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True
1.0,1.0,,0.125,0.16666666666666666,0.029757819776815374,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1.0,0.0,0.2963056044232219,0.0,0.0,0.09662576327876685,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0.0,0.0,,0.0,0.0,0.051822148727810165,True,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
1.0,0.0,0.5978889168132696,0.125,0.0,0.10149724044618187,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True
0.0,1.0,0.35913546117114853,0.0,0.0,0.018510168852370702,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,0.5,0.648152802211611,0.0,0.0,0.025374310111545468,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.23347574767529528,0.0,0.0,0.014931805565640218,True,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False
1.0,0.0,0.4722292033174164,0.0,0.0,0.4440992237022602,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1.0,0.5,0.33400351847197784,0.0,0.0,0.020494635090094415,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True
0.0,1.0,,0.0,0.0,0.030253985132996517,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0.0,1.0,0.4093993465694898,0.0,0.0,0.015175789316712771,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,0.5,0.0701181201306861,0.0,0.16666666666666666,0.06441171028315387,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True
0.0,1.0,0.20834380497612465,0.125,0.0,0.013768881414528002,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,0.5,0.42196531791907516,0.0,0.0,0.025374310111545468,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0.0,0.5,0.6230208595124404,0.0,0.0,0.025374310111545468,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
1.0,0.0,0.33400351847197784,0.125,0.0,0.10364429745562033,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True
0.0,1.0,0.24604171902488062,0.0,0.0,0.016908073949327893,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,0.5,0.37170143252073384,0.375,0.0,0.04098927018018883,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
1.0,1.0,,0.0,0.0,0.015102594191391002,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True
0.0,0.5,0.3088715757728072,0.125,0.0,0.050748620223090936,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.3088715757728072,0.125,0.0,0.015468569817999833,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
1.0,0.0,0.35913546117114853,0.0,0.0,0.41250332793836464,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True
0.0,1.0,0.13294797687861273,0.0,0.0,0.036670757786204655,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,0.5,,0.0,0.0,0.0,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0.0,0.5,0.2837396330736366,0.0,0.0,0.025374310111545468,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0.0,0.5,0.2837396330736366,0.0,0.0,0.025374310111545468,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.35285247549635584,0.0,0.0,0.031425107138144774,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.5978889168132696,0.125,0.5,0.06709553154495196,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
1.0,0.0,0.43453128926866047,0.0,0.0,1.0,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
0.0,1.0,,0.0,0.0,0.015411575213749284,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,,0.0,0.0,0.015411575213749284,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,0.0,,0.0,0.0,0.05855610025741261,True,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True
0.0,0.0,0.4470972606182458,0.125,0.0,0.15390495017656614,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
1.0,0.0,0.2586076903744659,0.25,0.3333333333333333,0.5121218935012878,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
0.0,1.0,0.2963056044232219,0.125,0.0,0.031425107138144774,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,1.0,0.38426740387031916,0.0,0.0,0.015468569817999833,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True
0.0,0.0,0.8743402865041467,0.125,0.16666666666666666,0.13858277060920984,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
0.0,1.0,0.19577783362653933,0.125,0.16666666666666666,0.03952536767375352,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,0.5,0.37170143252073384,0.0,0.0,0.025374310111545468,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
0.0,0.0,0.23347574767529528,0.125,0.0,0.10364429745562033,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
0.0,1.0,0.38426740387031916,0.0,0.0,0.015126992566498259,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
1.0,0.5,0.04498617743151546,0.125,0.16666666666666666,0.04489301019734967,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True
1.0,1.0,0.0701181201306861,0.0,0.16666666666666666,0.024349578357040744,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True
0.0,1.0,0.4093993465694898,0.0,0.0,0.018542765081513996,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.2837396330736366,0.0,0.0,0.015411575213749284,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,0.5,0.5978889168132696,0.125,0.3333333333333333,0.12687155055772734,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
1.0,0.5,0.0031414928373963316,0.125,0.16666666666666666,0.028302115124416098,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True
0.0,1.0,0.3465694898215632,0.0,0.0,0.015216388212891242,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,0.5,0.22090977632570996,0.0,0.0,0.022446505098674834,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.42196531791907516,0.0,0.0,0.015712553569072387,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,0.0,0.4093993465694898,0.0,0.0,0.16883675574220638,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True
0.0,1.0,,0.0,0.0,0.028302115124416098,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.5099271173661724,0.0,0.0,0.013907073811135496,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,1.0,0.24604171902488062,0.0,0.0,0.014110458666029575,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1.0,0.0,0.4470972606182458,0.125,0.3333333333333333,0.23422440102965045,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True
0.0,1.0,0.19577783362653933,0.0,0.0,0.015175789316712771,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,0.0,0.6355868308620256,0.125,0.0,0.15216446768991498,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True
0.0,0.0,,0.0,0.0,0.07729405233978466,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.0,1.0,0.37798441819552653,0.0,0.0,0.015126992566498259,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0.0,1.0,,0.125,0.0,0.04713766070721715,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0.0,1.0,0.39683337521990447,0.0,0.0,0.016322512946753766,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.2963056044232219,0.0,0.0,0.018542765081513996,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.5978889168132696,0.0,0.0,0.015330377421392339,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,0.5,0.7109826589595376,0.0,0.0,0.020494635090094415,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False
0.0,1.0,,0.0,0.0,0.014102260811993537,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1.0,0.5,0.6732847449107816,0.125,0.5,0.04489301019734967,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
0.0,1.0,0.22090977632570996,0.0,0.0,0.015126992566498259,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,,0.0,0.0,0.015126992566498259,True,True,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False
1.0,1.0,0.05755214878110078,0.0,0.0,0.024349578357040744,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True
0.0,1.0,,0.0,0.0,0.015102594191391002,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
1.0,0.0,0.5350590600653431,0.0,0.16666666666666666,0.41250332793836464,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True
1.0,1.0,0.15807991957778336,0.0,0.0,0.014110458666029575,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1.0,0.0,0.20834380497612465,0.125,0.0,0.11125659048908397,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True
0.0,0.0,0.35913546117114853,0.0,0.0,0.05855610025741261,True,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
0.0,1.0,,0.125,0.3333333333333333,0.04577135170121086,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.3088715757728072,0.0,0.0,0.013760683560491965,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.3088715757728072,0.0,0.0,0.014151057562208049,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,1.0,0.22090977632570996,0.0,0.0,0.014630827210317115,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True
0.0,1.0,0.09525006282985675,0.5,0.16666666666666666,0.056848213999904744,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1.0,1.0,0.007288263382759489,0.125,0.3333333333333333,0.04015972542654215,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True
0.0,0.0,0.572756974114099,0.0,0.0,0.15458810467956932,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
0.0,1.0,,0.0,0.0,0.015126992566498259,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0.0,0.5,0.19577783362653933,0.0,0.0,0.050748620223090936,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,,1.0,0.3333333333333333,0.13575255909676823,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0.0,0.0,,0.0,0.0,0.05991421140938287,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.0,1.0,0.3088715757728072,0.0,0.0,0.015411575213749284,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,0.5,0.4847951746670017,0.0,0.0,0.025374310111545468,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
